datetime,payload_callsign,lat,lon,alt,acc_x,acc_y,batt,ext_humidity,ext_pressure,frame,rot_x,rot_y,sats,speed,temp,upload_time,uploader_alt,uploader_callsign,software_name,software_version,frequency,modulation,baud_rate,snr,rssi,uploader_position,uploader_antenna,uploader_radio,time_received,raw
2025-07-12T19:00:29.000000Z,StratoScience,41.97804260253906,-71.31930541992188,1908,-0.06,-0.14,2.7450980392156863,25,818.5,1793,-29,14,16,15,0,2025-07-12T19:00:34.611569,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634989,Horus Binary v2,,-2.84,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:00:33.832007Z,8202010713001D84E927427CA38EC274070F10008CE3FF0E00FAF2F91F196C7C
2025-07-12T19:00:34.000000Z,StratoScience,41.97794723510742,-71.31948852539062,1869,-0.04,-0.1,2.7254901960784315,25,822.6,1794,-30,11,16,11,0,2025-07-12T19:00:39.833239,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634989,Horus Binary v2,,-8.8,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:00:38.868455Z,820202071300226BE9274294A38EC24D070B10008BE2FF0B00FCF6222019EC08
2025-07-12T19:00:34.000000Z,StratoScience,41.97794723510742,-71.31948852539062,1869,-0.04,-0.1,2.7254901960784315,25,822.6,1794,-30,11,16,11,0,2025-07-12T19:00:40.131255,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634195,Horus Binary v2,,-3.56,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:00:39.280199Z,820202071300226BE9274294A38EC24D070B10008BE2FF0B00FCF6222019EC08
2025-07-12T19:00:45.000000Z,StratoScience,41.977787017822266,-71.31990051269531,1776,0.01,-0.1,2.7450980392156863,26,831.0,1796,-26,4,16,11,0,2025-07-12T19:00:50.687235,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.63572,Horus Binary v2,,-6.31,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T19:00:49.299558Z,8202040713002D41E92742CAA38EC2F0060B10008CE6FF040001F676201A2981
2025-07-12T19:01:35.000000Z,StratoScience,41.977787017822266,-71.32067108154297,1373,-0.03,-0.07,2.764705882352941,26,870.2,1805,-25,6,15,6,1,2025-07-12T19:01:40.872183,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634192,Horus Binary v2,,-4.76,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:01:39.350745Z,82020D0713012341E927422FA48EC25D05060F018DE7FF0600FDF9FE211A755F
2025-07-12T19:01:45.000000Z,StratoScience,41.97793960571289,-71.32086944580078,1296,-0.08,-0.11,2.7254901960784315,27,878.3,1807,-26,12,15,6,1,2025-07-12T19:01:51.089244,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634198,Horus Binary v2,,-3.04,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:01:49.846695Z,82020F0713012D69E9274249A48EC21005060F018BE6FF0C00F8F54F221B7F82
2025-07-12T19:01:45.000000Z,StratoScience,41.97793960571289,-71.32086944580078,1296,-0.08,-0.11,2.7254901960784315,27,878.3,1807,-26,12,15,6,1,2025-07-12T19:01:51.759773,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635738,Horus Binary v2,,-8.67,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T19:01:49.815211Z,82020F0713012D69E9274249A48EC21005060F018BE6FF0C00F8F54F221B7F82
2025-07-12T19:01:50.000000Z,StratoScience,41.97809600830078,-71.32096099853516,1258,-0.02,-0.15,2.7450980392156863,27,882.7,1808,-31,8,15,11,1,2025-07-12T19:01:55.181500,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634189,Horus Binary v2,,-2.41,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:01:54.883725Z,8202100713013292E9274255A48EC2EA040B0F018CE1FF0800FEF17B221B9095
2025-07-12T19:01:55.000000Z,StratoScience,41.978294372558594,-71.32105255126953,1219,-0.06,-0.08,2.764705882352941,27,886.7,1809,-20,6,15,22,1,2025-07-12T19:02:01.647380,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634998,Horus Binary v2,,-0.5,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:02:00.042599Z,82021107130137C6E9274261A48EC2C304160F018DECFF0600FAF8A3221B67CB
2025-07-12T19:01:55.000000Z,StratoScience,41.978294372558594,-71.32105255126953,1219,-0.06,-0.08,2.764705882352941,27,886.7,1809,-20,6,15,22,1,2025-07-12T19:02:01.324409,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634191,Horus Binary v2,,-5.43,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:01:59.931856Z,82021107130137C6E9274261A48EC2C304160F018DECFF0600FAF8A3221B67CB
2025-07-12T19:02:00.000000Z,StratoScience,41.97856903076172,-71.32115936279297,1180,-0.08,-0.17,2.7450980392156863,27,891.1,1810,-38,22,15,16,1,2025-07-12T19:02:05.459047,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634184,Horus Binary v2,,-6.34,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:02:04.950549Z,820212071302000EEA27426FA48EC29C04100F018CDAFF1600F8EFCF221B5207
2025-07-12T19:02:05.000000Z,StratoScience,41.97874069213867,-71.32125091552734,1139,-0.03,-0.11,2.7450980392156863,28,895.3,1811,-28,12,15,18,2,2025-07-12T19:02:11.580813,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634195,Horus Binary v2,,-4.23,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:02:10.417374Z,820213071302053BEA27427BA48EC27304120F028CE4FF0C00FDF5F9221C0F5B
2025-07-12T19:02:05.000000Z,StratoScience,41.97874069213867,-71.32125091552734,1139,-0.03,-0.11,2.7450980392156863,28,895.3,1811,-28,12,15,18,2,2025-07-12T19:02:11.992404,,W0MXX-CHASE,horusdemodlib,0.3.14,432.635004,Horus Binary v2,,-9.84,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:02:10.122267Z,820213071302053BEA27427BA48EC27304120F028CE4FF0C00FDF5F9221C0F5B
2025-07-12T19:02:11.000000Z,StratoScience,41.97894287109375,-71.32132720947266,1088,-0.09,-0.16,2.7450980392156863,29,900.2,1812,-24,9,15,13,2,2025-07-12T19:02:15.709826,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634188,Horus Binary v2,,-3.26,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:02:15.451561Z,8202140713020B70EA274285A48EC240040D0F028CE8FF0900F7F02A231D9F71
2025-07-12T19:02:16.000000Z,StratoScience,41.979068756103516,-71.32139587402344,1046,-0.02,-0.07,2.7450980392156863,28,904.4,1813,-25,6,15,10,2,2025-07-12T19:02:21.840248,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634192,Horus Binary v2,,-5.04,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:02:20.484720Z,8202150713021091EA27428EA48EC216040A0F028CE7FF0600FEF954231C8AB3
2025-07-12T19:01:45.000000Z,StratoScience,41.97793960571289,-71.32086944580078,1296,-0.08,-0.11,2.7254901960784315,27,878.3,1807,-26,12,15,6,1,2025-07-12T19:01:51.302444,,W0MXX-CHASE,horusdemodlib,0.3.14,432.635005,Horus Binary v2,,-1.47,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T19:01:50.053908Z,82020F0713012D69E9274249A48EC21005060F018BE6FF0C00F8F54F221B7F82
2025-07-12T19:01:40.000000Z,StratoScience,41.97785949707031,-71.32077026367188,1336,-0.02,-0.14,2.7254901960784315,26,874.3,1806,-28,8,15,10,1,2025-07-12T19:01:44.971658,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634191,Horus Binary v2,,-3.04,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T19:01:44.903010Z,82020E0713012854E927423CA48EC238050A0F018BE4FF0800FEF227221A94EE
2025-07-12T18:48:13.000000Z,StratoScience,42.003543853759766,-71.34793090820312,8449,-0.01,-0.05,2.7450980392156863,14,357.4,1649,-17,-1,16,36,-9,2025-07-12T18:48:39.237203,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634948,Horus Binary v2,,-5.92,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:48:17.837827Z,8202710612300DA103284224B28EC201212410F78CEFFFFFFFFFFBF60D0E0C27
2025-07-12T18:48:18.000000Z,StratoScience,42.003173828125,-71.34756469726562,8400,0.0,-0.04,2.7450980392156863,14,359.7,1650,-17,2,16,40,-9,2025-07-12T18:48:39.237235,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634947,Horus Binary v2,,-4.45,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:48:22.791198Z,8202720612301240032842F4B18EC2D0202810F78CEFFF020000FC0D0E0E4B24
2025-07-12T18:48:24.000000Z,StratoScience,42.002708435058594,-71.34715270996094,8343,-0.02,-0.18,2.7450980392156863,14,362.1,1651,-22,1,16,33,-9,2025-07-12T18:48:39.237249,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634942,Horus Binary v2,,-5.07,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:48:28.336181Z,82027306123018C6022842BEB18EC297202110F78CEAFF0100FEEE250E0E5811
2025-07-12T18:49:09.000000Z,StratoScience,41.999603271484375,-71.34430694580078,7916,0.0,-0.07,2.7254901960784315,15,383.9,1660,-19,7,16,28,-9,2025-07-12T18:49:53.524184,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634947,Horus Binary v2,,-7.05,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:13.988094Z,82027C0612310998FF274249B08EC2EC1E1C10F78BEDFF070000F9FF0E0F3C9E
2025-07-12T18:49:15.000000Z,StratoScience,41.999271392822266,-71.34394836425781,7860,-0.04,-0.09,2.7450980392156863,15,386.5,1661,-22,7,16,33,-9,2025-07-12T18:49:53.524221,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63495,Horus Binary v2,,-7.16,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:49:19.448768Z,82027D0612310F41FF27421AB08EC2B41E2110F78CEAFF0700FCF7190F0FDC3D
2025-07-12T18:49:25.000000Z,StratoScience,41.998619079589844,-71.34325408935547,7768,-0.01,-0.1,2.7450980392156863,15,391.5,1663,-23,6,16,38,-9,2025-07-12T18:49:29.753491,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634143,Horus Binary v2,,-5.83,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:49:29.409171Z,82027F0612311996FE2742BFAF8EC2581E2610F78CE9FF0600FFF64B0F0F719D
2025-07-12T18:49:20.000000Z,StratoScience,41.998958587646484,-71.3436279296875,7813,-0.01,-0.02,2.7450980392156863,15,388.9,1662,-18,8,16,34,-9,2025-07-12T18:49:25.657600,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634148,Horus Binary v2,,-5.55,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:49:24.389696Z,82027E06123114EFFE2742F0AF8EC2851E2210F78CEEFF0800FFFE310F0FEA43
2025-07-12T18:51:07.000000Z,StratoScience,41.99226379394531,-71.33575439453125,6776,-0.08,-0.14,2.7450980392156863,18,446.7,1683,-34,17,16,35,-8,2025-07-12T18:51:12.936301,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63415,Horus Binary v2,,-5.59,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:51:11.638531Z,8202930612330714F82742E8AB8EC2781A2310F88CDEFF1100F8F27311120A08
2025-07-12T18:50:57.000000Z,StratoScience,41.992820739746094,-71.3365707397461,6868,0.01,-0.12,2.7450980392156863,16,441.3,1681,-22,0,16,29,-8,2025-07-12T18:51:01.932874,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635684,Horus Binary v2,,-1.3,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:51:01.450361Z,82029106123239A6F8274253AC8EC2D41A1D10F88CEAFF000001F43D11103EBC
2025-07-12T18:50:52.000000Z,StratoScience,41.9930419921875,-71.3369369506836,6916,-0.01,-0.08,2.7254901960784315,16,438.4,1680,-21,1,16,35,-8,2025-07-12T18:50:58.683921,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634156,Horus Binary v2,,-5.92,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:56.535339Z,82029006123234E0F8274283AC8EC2041B2310F88BEBFF0100FFF8201110E432
2025-07-12T18:50:57.000000Z,StratoScience,41.992820739746094,-71.3365707397461,6868,0.01,-0.12,2.7450980392156863,16,441.3,1681,-22,0,16,29,-8,2025-07-12T18:51:02.798303,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634153,Horus Binary v2,,-3.85,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:51:01.569188Z,82029106123239A6F8274253AC8EC2D41A1D10F88CEAFF000001F43D11103EBC
2025-07-12T18:50:31.000000Z,StratoScience,41.994110107421875,-71.33863830566406,7127,-0.04,-0.14,2.7450980392156863,16,426.6,1676,-21,0,16,35,-9,2025-07-12T18:50:36.315790,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634147,Horus Binary v2,,-6.74,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:36.054683Z,82028C0612321FF8F9274262AD8EC2D71B2310F78CEBFF0000FCF2AA1010DE61
2025-07-12T18:50:47.000000Z,StratoScience,41.993316650390625,-71.33732604980469,6966,-0.01,-0.03,2.7254901960784315,16,435.6,1679,-18,-1,16,28,-9,2025-07-12T18:50:52.471874,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.63415,Horus Binary v2,,-4.23,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:50:51.589071Z,82028F0612322F28F92742B6AC8EC2361B1C10F78BEEFFFFFFFFFD04111073F7
2025-07-12T18:52:29.000000Z,StratoScience,41.98753356933594,-71.33057403564453,6022,-0.07,-0.13,2.7450980392156863,20,492.3,1699,-27,8,16,30,-8,2025-07-12T18:52:35.559916,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634941,Horus Binary v2,,-7.59,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:33.454202Z,8202A30612341D3CF3274241A98EC286171E10F88CE5FF0800F9F33B13144FE2
2025-07-12T18:52:39.000000Z,StratoScience,41.987030029296875,-71.32992553710938,5931,-0.05,-0.11,2.7254901960784315,19,498.5,1701,-23,5,16,33,-8,2025-07-12T18:52:44.653914,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634963,Horus Binary v2,,-7.55,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:43.436668Z,8202A506123427B8F22742ECA88EC22B172110F88BE9FF0500FBF57913139643
2025-07-12T18:52:44.000000Z,StratoScience,41.98681640625,-71.32952117919922,5887,-0.05,-0.09,2.7450980392156863,19,501.6,1702,-28,12,16,32,-8,2025-07-12T18:52:51.150904,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634953,Horus Binary v2,,-7.71,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:48.983711Z,8202A60612342C80F22742B7A88EC2FF162010F88CE4FF0C00FBF7981313ED02
2025-07-12T18:52:29.000000Z,StratoScience,41.98753356933594,-71.33057403564453,6022,-0.07,-0.13,2.7450980392156863,20,492.3,1699,-27,8,16,30,-8,2025-07-12T18:52:35.524350,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635676,Horus Binary v2,,-2.98,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:52:33.510496Z,8202A30612341D3CF3274241A98EC286171E10F88CE5FF0800F9F33B13144FE2
2025-07-12T18:52:34.000000Z,StratoScience,41.98728942871094,-71.33023834228516,5976,0.02,-0.08,2.7254901960784315,19,495.5,1700,-17,0,16,31,-8,2025-07-12T18:52:40.068986,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634948,Horus Binary v2,,-10.09,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:38.490714Z,8202A406123422FCF2274215A98EC258171F10F88BEFFF000002F85B1313E8B4
2025-07-12T18:52:59.000000Z,StratoScience,41.98623275756836,-71.32849884033203,5753,-0.02,-0.09,2.7254901960784315,21,510.2,1705,-23,10,16,19,-8,2025-07-12T18:53:04.807341,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634956,Horus Binary v2,,-7.72,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:53:03.999085Z,8202A90612343BE7F1274231A88EC279161310F88BE9FF0A00FEF7EE13158AFA
2025-07-12T18:52:59.000000Z,StratoScience,41.98623275756836,-71.32849884033203,5753,-0.02,-0.09,2.7254901960784315,21,510.2,1705,-23,10,16,19,-8,2025-07-12T18:53:05.487633,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634169,Horus Binary v2,,-5.86,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:53:04.280391Z,8202A90612343BE7F1274231A88EC279161310F88BE9FF0A00FEF7EE13158AFA
2025-07-12T18:52:29.000000Z,StratoScience,41.98753356933594,-71.33057403564453,6022,-0.07,-0.13,2.7450980392156863,20,492.3,1699,-27,8,16,30,-8,2025-07-12T18:52:35.329872,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634159,Horus Binary v2,,-4.97,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:52:33.729164Z,8202A30612341D3CF3274241A98EC286171E10F88CE5FF0800F9F33B13144FE2
2025-07-12T18:52:49.000000Z,StratoScience,41.986602783203125,-71.32919311523438,5842,0.0,-0.07,2.7450980392156863,20,504.3,1703,-24,3,16,27,-8,2025-07-12T18:52:56.049056,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634957,Horus Binary v2,,-8.41,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:52:54.015698Z,8202A70612343148F227428CA88EC2D2161B10F88CE8FF030000F9B3131451E5
2025-07-12T18:54:31.000000Z,StratoScience,41.983211517333984,-71.32281494140625,4903,-0.03,-0.08,2.7254901960784315,23,567.6,1723,-23,7,16,17,-6,2025-07-12T18:54:37.780587,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634175,Horus Binary v2,,-4.73,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:54:35.928272Z,8202BB0612361FCFEE274248A58EC227131110FA8BE9FF0700FDF82C161738D7
2025-07-12T18:54:31.000000Z,StratoScience,41.983211517333984,-71.32281494140625,4903,-0.03,-0.08,2.7254901960784315,23,567.6,1723,-23,7,16,17,-6,2025-07-12T18:54:37.410102,0.0,W0MXX-HOME,horusdemodlib,0.3.13,432.635701,Horus Binary v2,,-4.97,,"42.139362,-71.396149",Comet GP-3,HorusDemodLib + RTLSDR (432.635 MHz),2025-07-12T18:54:36.060528Z,8202BB0612361FCFEE274248A58EC227131110FA8BE9FF0700FDF82C161738D7
2025-07-12T18:56:24.000000Z,StratoScience,41.98252487182617,-71.31949615478516,3925,-0.06,-0.14,2.7450980392156863,22,640.6,1745,-27,13,16,9,-5,2025-07-12T18:56:28.956172,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634979,Horus Binary v2,,1.45,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:28.591557Z,8202D1061238181BEE274295A38EC2550F0910FB8CE5FF0D00FAF2061916D5FF
2025-07-12T18:56:29.000000Z,StratoScience,41.98246765136719,-71.31929016113281,3883,-0.03,-0.08,2.7058823529411766,22,644.0,1746,-30,11,16,6,-5,2025-07-12T18:56:35.313716,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634986,Horus Binary v2,,4.11,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:33.625546Z,8202D20612381D0CEE27427AA38EC22B0F0610FB8AE2FF0B00FDF828191644C3
2025-07-12T18:56:39.000000Z,StratoScience,41.982303619384766,-71.31898498535156,3804,-0.04,-0.13,2.7254901960784315,22,651.0,1748,-26,11,16,15,-4,2025-07-12T18:56:44.236213,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634978,Horus Binary v2,,3.74,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:43.693930Z,8202D406123827E1ED274252A38EC2DC0E0F10FC8BE6FF0B00FCF36E19169CB2
2025-07-12T18:56:14.000000Z,StratoScience,41.98258972167969,-71.31982421875,4011,-0.04,-0.07,2.7254901960784315,23,633.9,1743,-22,11,16,18,-5,2025-07-12T18:56:20.260633,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634978,Horus Binary v2,,-4.52,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:18.095426Z,8202CF0612380E2CEE2742C0A38EC2AB0F1210FB8BEAFF0B00FCF9C318173201
2025-07-12T18:56:19.000000Z,StratoScience,41.982574462890625,-71.31966400146484,3969,-0.04,-0.09,2.7254901960784315,22,637.4,1744,-27,12,16,12,-5,2025-07-12T18:56:24.359165,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634191,Horus Binary v2,,-2.89,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:56:23.708142Z,8202D00612381328EE2742ABA38EC2810F0C10FB8BE5FF0C00FCF7E61816955C
2025-07-12T18:56:34.000000Z,StratoScience,41.98237991333008,-71.31916046142578,3844,-0.05,-0.14,2.7450980392156863,21,647.4,1747,-28,11,16,14,-4,2025-07-12T18:56:39.846091,,W0MXX-CHASE,horusdemodlib,0.3.14,432.63498,Horus Binary v2,,2.55,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:38.662405Z,8202D306123822F5ED274269A38EC2040F0E10FC8CE4FF0B00FBF24A19159328
2025-07-12T18:56:34.000000Z,StratoScience,41.98237991333008,-71.31916046142578,3844,-0.05,-0.14,2.7450980392156863,21,647.4,1747,-28,11,16,14,-4,2025-07-12T18:56:40.482929,0.0,APEX-NEWBS,horusdemodlib,0.3.13,432.634173,Horus Binary v2,,-5.02,,"42.31588,-71.33435",Diamond X-30A,HorusDemodLib + Raspberry Pi 3B (432.635 MHz),2025-07-12T18:56:38.721429Z,8202D306123822F5ED274269A38EC2040F0E10FC8CE4FF0B00FBF24A19159328
2025-07-12T18:56:49.000000Z,StratoScience,41.982093811035156,-71.3187026977539,3720,-0.01,-0.06,2.7450980392156863,21,657.7,1750,-23,10,16,11,-4,2025-07-12T18:56:55.200041,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634967,Horus Binary v2,,-2.13,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:54.189969Z,8202D606123831AAED27422DA38EC2880E0B10FC8CE9FF0A00FFFAB1191591E6
2025-07-12T18:56:55.000000Z,StratoScience,41.98194885253906,-71.31856536865234,3671,-0.03,-0.08,2.7254901960784315,21,661.0,1751,-29,10,16,9,-4,2025-07-12T18:56:59.678379,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634982,Horus Binary v2,,-3.85,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:59.224709Z,8202D70612383784ED27421BA38EC2570E0910FC8BE3FF0A00FDF8D21915138F
2025-07-12T18:56:09.000000Z,StratoScience,41.98261642456055,-71.31995391845703,4051,0.0,-0.12,2.7254901960784315,22,630.5,1742,-26,6,16,6,-5,2025-07-12T18:56:14.011396,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634979,Horus Binary v2,,-2.42,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:13.061534Z,8202CE0612380933EE2742D1A38EC2D30F0610FB8BE6FF060000F4A11816B0B7
2025-07-12T18:56:44.000000Z,StratoScience,41.98219680786133,-71.3188705444336,3761,-0.09,-0.15,2.7254901960784315,22,654.3,1749,-29,11,16,7,-4,2025-07-12T18:56:50.732266,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634978,Horus Binary v2,,3.3,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:56:49.155296Z,8202D50612382CC5ED274243A38EC2B10E0710FC8BE3FF0B00F7F18F19168122
2025-07-12T18:57:51.000000Z,StratoScience,41.980220794677734,-71.31830596923828,3197,-0.04,-0.07,2.7254901960784315,23,700.5,1762,-29,15,16,0,-3,2025-07-12T18:57:57.357016,,W0MXX-CHASE,horusdemodlib,0.3.14,432.634992,Horus Binary v2,,-7.58,,,Your Antenna Description Here,HorusDemodLib + Your Radio Description Here (432.635 MHz),2025-07-12T18:57:55.477029Z,8202E206123933BFEB2742F9A28EC27D0C0010FD8BE3FF0F00FCF95D1B173E8C
